AtcoCode,CommonName,Easting,Northing,Longitude,LocalityName,Latitude,ShortCommonName,Street,Status,Indicator,StopType,,
700000001750,Royal Avenue (Castle Court),333746,374496,-5.93122895,Belfast Metro Ops,54.60098344,,,active,,BusCoachTramOnStreetPoint,,
700000001751,Royal Avenue (Castle Court),333739,374514,-5.93132222,Belfast Metro Ops,54.60114669,,,active,,BusCoachTramOnStreetPoint,,
700000001752,Royal Avenue (Castle Court),333726,374561,-5.93151177,Belfast Metro Ops,54.60156714,,,active,,BusCoachTramOnStreetPoint,,
700000001753,Royal Avenue (North Street),333721,374578,-5.93157734,Belfast Metro Ops,54.60172754,,,active,,BusCoachTramOnStreetPoint,,
700000001754,St Patrick's,339462,372907,-5.8436101088,Belfast Metro Ops,54.5851712674,,,active,,BusCoachTramOnStreetPoint,,
700000001755,Kensington,339289,373044,-5.846219038,Belfast Metro Ops,54.5864487022,,,active,,BusCoachTramOnStreetPoint,,
700000001756,Cherryvalley,339212,373189,-5.8473405051,Belfast Metro Ops,54.5877715047,,,active,,BusCoachTramOnStreetPoint,,
700000001757,King's Road (Barnetts Road),339022,373454,-5.8501519552,Belfast Metro Ops,54.5902025505,,,active,,BusCoachTramOnStreetPoint,,
700000001758,King's Road (Knock Road),338821,373576,-5.853201322,Belfast Metro Ops,54.5913528772,,,active,,BusCoachTramOnStreetPoint,,
700000001759,Eskbank,338483,373631,-5.8584002521,Belfast Laganside,54.591939188,,,active,,BusCoachTramOnStreetPoint,,
700000001760,St. Coiumba's,338268,373624,-5.8617270956,Belfast Laganside,54.5919351295,,,active,,BusCoachTramOnStreetPoint,,
700000001761,Kings Rd/Sandown Rd.,337917,373709,-5.8671131169,Belfast Laganside,54.5927939227,,,active,,BusCoachTramOnStreetPoint,,
700000001762,Glen Parade,330521,372460,-5.9820075814,Belfast Metro Ops,54.5835424464,,,active,,BusCoachTramOnStreetPoint,,
700000001763,Gransha,330333,372394,-5.9849426356,Belfast Metro Ops,54.5829983614,,,active,,BusCoachTramOnStreetPoint,,
700000001764,Glenowen,330153,372295,-5.9877685691,Belfast Metro Ops,54.5821558901,,,active,,BusCoachTramOnStreetPoint,,
700000001765,Glen Road (St.Theresa's),329819,372142,-5.9929983897,Belfast Metro Ops,54.5808680708,,,active,,BusCoachTramOnStreetPoint,,
700000001766,Coolnasilla,329712,372131,-5.9946569777,Belfast Metro Ops,54.580796739,,,active,,BusCoachTramOnStreetPoint,,
700000001767,CBS,329416,372028,-5.9992771239,Belfast Metro Ops,54.5799477873,,,active,,BusCoachTramOnStreetPoint,,
700000001768,Ramoan,329181,371919,-6.002956968,Belfast Metro Ops,54.5790292342,,,active,,BusCoachTramOnStreetPoint,,
700000001769,Rosnareen,328958,371822,-6.0064459336,Belfast Metro Ops,54.5782152435,,,active,,BusCoachTramOnStreetPoint,,
700000001770,Shaw's Road (Glen Road),328513,371617,-6.0134128047,Belfast Metro Ops,54.5764879483,,,active,,BusCoachTramOnStreetPoint,,
700000001771,St. Oliver Plunkett,328259,371574,-6.0173568759,Belfast Metro Ops,54.576166299,,,active,,BusCoachTramOnStreetPoint,,
700000001772,Glencolin,328124,371540,-6.0194579639,Belfast Metro Ops,54.5758952286,,,active,,BusCoachTramOnStreetPoint,,
700000001773,Glencolin,328129,371558,-6.0193728558,Belfast Metro Ops,54.5760555622,,,active,,BusCoachTramOnStreetPoint,,
700000001774,Hannahstown Hill,327979,371543,-6.0216974681,Belfast Metro Ops,54.5759588239,,,active,,BusCoachTramOnStreetPoint,,
700000001775,Glen Road (Suffolk Road),327855,371525,-6.0236215737,Belfast Metro Ops,54.5758285445,,,active,,BusCoachTramOnStreetPoint,,
700000001776,Suffolk Heights,327804,371446,-6.0244440365,Belfast Metro Ops,54.5751321767,,,active,,BusCoachTramOnStreetPoint,,
700000001777,Donegal Celtic,327984,371300,-6.0217258977,Belfast Metro Ops,54.5737759764,,,active,,BusCoachTramOnStreetPoint,,
700000001778,Old Suffolk Rd.,328097,371227,-6.020011482,Belfast Metro Ops,54.5730920375,,,active,,BusCoachTramOnStreetPoint,,
700000001779,Falcarragh,328313,371014,-6.0167665584,Belfast Metro Ops,54.5711251161,,,active,,BusCoachTramOnStreetPoint,,
700000001780,Suffolk Road (Woodbourne),328539,370690,-6.013415908,Belfast Metro Ops,54.5681590502,,,active,,BusCoachTramOnStreetPoint,,
700000001784,Munro Wholesalers,335267,377744,-5.9062205255,Belfast Metro Ops,54.6297313702,,,active,,BusCoachTramOnStreetPoint,,
700000001785,Castle Junction,333883,374326,-5.9291947048,Belfast Metro Ops,54.5994160158,,,active,,BusCoachTramOnStreetPoint,,
700000001786,Donegall Place,333829,374149,-5.9301102715,Belfast Metro Ops,54.5978413417,,,active,,BusCoachTramOnStreetPoint,,
700000001788,Tesco (Newtownabbey),333937,380846,-5.925381972,Belfast Metro Ops,54.6579324535,,,active,,BusCoachTramOnStreetPoint,,
700000001789,Falls Road (Royal Hospitals),332178,373806,-5.9557816,Belfast Metro Ops,54.59519844,,,active,,BusCoachTramOnStreetPoint,,
700000001790,Bostock House,332133,373713,-5.95651343,Belfast Metro Ops,54.59438085,,,active,,BusCoachTramOnStreetPoint,,
700000001791,Childrens Hospital,331994,373571,-5.9587367879,Belfast Metro Ops,54.5931354957,,,active,,BusCoachTramOnStreetPoint,,
700000001793,Beechmount,331809,373453,-5.9616414845,Belfast Metro Ops,54.592126128,,,active,,BusCoachTramOnStreetPoint,,
700000001794,Beechview Park,331450,373281,-5.967273097,Belfast Metro Ops,54.5906765384,,,active,,BusCoachTramOnStreetPoint,,
700000001797,St Louise's,331186,372829,-5.9715631911,Belfast Metro Ops,54.5866881672,,,active,,BusCoachTramOnStreetPoint,,
700000001799,Falls Park,330825,372582,-5.9772498673,Belfast Metro Ops,54.5845668844,,,active,,BusCoachTramOnStreetPoint,,
700000001800,Europa Busway,332672,373438,-5.9483081154,Belfast Metro Ops,54.5917667174,,,active,,BusCoachTramOnStreetPoint,,
700000001801,Europa Busway,332700,373424,-5.947892137,Belfast Metro Ops,54.5916348776,,,active,,BusCoachTramOnStreetPoint,,
700000001802,Donegall Square West,333738,373971,-5.93159094,Belfast Metro Ops,54.59626946,,,active,,BusCoachTramOnStreetPoint,,
700000001803,Donegall Square West,333734,374014,-5.9315919829,Belfast Metro Ops,54.5966650922,,,active,,BusCoachTramOnStreetPoint,,
700000001804,Donegall Square West,333729,374053,-5.93169404,Belfast Metro Ops,54.59701388,,,active,,BusCoachTramOnStreetPoint,,
700000001805,Donegall Square West,333746,374019,-5.931452734,Belfast Metro Ops,54.5966962523,,,active,,BusCoachTramOnStreetPoint,,
700000001806,Donegall Square West,333742,374061,-5.9314954607,Belfast Metro Ops,54.597074351,,,active,,BusCoachTramOnStreetPoint,,
700000001807,Primrose Hill,335802,368191,-5.9023480033,Belfast Europa,54.5438336879,,,active,,BusCoachTramOnStreetPoint,,
700000001808,Knockbraken Healthcare Park,335911,367845,-5.9008202309,Belfast Laganside,54.5406969893,,,active,,BusCoachTramOnStreetPoint,,
700000001809,Old Saintfield Rd.,336188,367357,-5.8967666542,Belfast Europa,54.5362404772,,,active,,BusCoachTramOnStreetPoint,,
700000001810,Brackenvale,336286,366751,-5.8955470559,Belfast Europa,54.5307736525,,,active,,BusCoachTramOnStreetPoint,,
700000001811,Ivanhoe,336506,366406,-5.8923108418,Belfast Europa,54.5276174159,,,active,,BusCoachTramOnStreetPoint,,
700000001812,Baronscourt,336806,365832,-5.887941385,Belfast Europa,54.5223863047,,,active,,BusCoachTramOnStreetPoint,,
700000001813,Eastbank Rd.,336853,365520,-5.8873561204,Belfast Europa,54.5195718164,,,active,,BusCoachTramOnStreetPoint,,
700000001814,Eastbank Rd.,336835,365552,-5.8876288618,Belfast Europa,54.5198623996,,,active,,BusCoachTramOnStreetPoint,,
700000001815,Baronscourt,336793,365820,-5.8881527938,Belfast Europa,54.5222795704,,,active,,BusCoachTramOnStreetPoint,,
700000001816,Manse Rd.,336616,366185,-5.8907153721,Belfast Europa,54.5256038792,,,active,,BusCoachTramOnStreetPoint,,
700000001817,Ivanhoe,336388,366511,-5.8940835677,Belfast Europa,54.5285917435,,,active,,BusCoachTramOnStreetPoint,,
700000001818,Brakenvale,336268,366760,-5.8958207398,Belfast Europa,54.5308592817,,,active,,BusCoachTramOnStreetPoint,,
700000001819,Old Saintfield Rd.,336164,367393,-5.8971338464,Belfast Europa,54.5365696982,,,active,,BusCoachTramOnStreetPoint,,
700000001820,Knockbraken Healthcare Park,335874,367905,-5.9013749021,Belfast Europa,54.5412437453,,,active,,BusCoachTramOnStreetPoint,,
700000001821,Primrose Hill,335750,368276,-5.9031185815,Belfast Europa,54.5446074593,,,active,,BusCoachTramOnStreetPoint,,
700000001822,Sunnyside Street,334125,371783,-5.9266130904,Belfast Metro Ops,54.5765230062,,,active,,BusCoachTramOnStreetPoint,,
700000001823,Ballyhackamore,337932,373963,-5.86675186,Belfast Metro Ops,54.59507201,,,active,,BusCoachTramOnStreetPoint,,
700000001824,Castle Street,333567,374293,-5.934095675,Belfast Metro Ops,54.5992032792,,,active,,BusCoachTramOnStreetPoint,,
700000001825,Braniel (Farmhurst Green),339082,372332,-5.8497552002,Belfast Metro Ops,54.5801141847,,,active,,BusCoachTramOnStreetPoint,,
700000001826,Braniel (Farmhurst Green),339187,372347,-5.8481254563,Belfast Metro Ops,54.5802199846,,,active,,BusCoachTramOnStreetPoint,,
700000001827,Knock Road,338694,373805,-5.8550564373,Belfast Metro Ops,54.5934433676,,,active,,BusCoachTramOnStreetPoint,,
700000001828,Hawthornden Way,338830,374444,-5.8526521291,Belfast Metro Ops,54.5991422085,,,active,,BusCoachTramOnStreetPoint,,
700000001829,Parkway (Belmont),338577,374668,-5.8564581107,Belfast Metro Ops,54.6012223488,,,active,,BusCoachTramOnStreetPoint,,
700000001830,Parkway (Holywood Road),338395,375983,-5.8586524162,Belfast Metro Ops,54.6130765834,,,active,,BusCoachTramOnStreetPoint,,
700000001831,Holywood Exchange,338392,377518,-5.8579748229,Belfast Metro Ops,54.6268566743,,,active,,BusCoachTramOnStreetPoint,,
700000001832,Church Rd 2,340161,379057,-5.8298702491,Bangor,54.6401841682,,,active,,BusCoachTramOnStreetPoint,,
700000001833,Church Rd 1,340099,379088,-5.8308149632,Bangor,54.6404796362,,,active,,BusCoachTramOnStreetPoint,,
700000001834,Church Rd 2,339986,379155,-5.8325318006,Bangor,54.6411123855,,,active,,BusCoachTramOnStreetPoint,,
700000001836,Parkway (Holywood Road),338392,376027,-5.858678071,Belfast Metro Ops,54.6134723806,,,active,,BusCoachTramOnStreetPoint,,
700000001837,Parkway (Belmont),338583,374721,-5.8563403358,Belfast Metro Ops,54.6016964726,,,active,,BusCoachTramOnStreetPoint,,
700000001838,Hawthornden Way,338950,374355,-5.8508389006,Belfast Metro Ops,54.5983103437,,,active,,BusCoachTramOnStreetPoint,,
700000001839,Knock Road,338705,373727,-5.8549232012,Belfast Metro Ops,54.5927401671,,,active,,BusCoachTramOnStreetPoint,,
700000001841,Churchview,331414,377453,-5.965958725,Belfast Metro Ops,54.6281396386,,,active,,BusCoachTramOnStreetPoint,,
700000001842,Formby Park,331481,377483,-5.96492071,Belfast Metro Ops,54.6283873364,,,active,,BusCoachTramOnStreetPoint,,
700000001843,Arthur Bridge,333565,380478,-5.9313099481,Belfast Metro Ops,54.6547274258,,,active,,BusCoachTramOnStreetPoint,,
700000001844,Motelands,338750,375800,-5.8532483702,Belfast Metro Ops,54.6113365794,,,active,,BusCoachTramOnStreetPoint,,
700000001845,Knocknagoney Drive,338934,376368,-5.8501217258,Belfast Metro Ops,54.6163856899,,,active,,BusCoachTramOnStreetPoint,,
700000001846,Annadale Bowling Green,334772,370828,-5.91705229,Belfast Metro Ops,54.5677780787,,,active,,BusCoachTramOnStreetPoint,,
700000001847,Annadale Allotments,334517,370910,-5.9209545206,Belfast Metro Ops,54.5685819806,,,active,,BusCoachTramOnStreetPoint,,
700000001848,Wellington Square,334163,371178,-5.9263017179,Belfast Metro Ops,54.5710817448,,,active,,BusCoachTramOnStreetPoint,,
700000001849,Annadale Terrace,333948,371482,-5.9294853412,Belfast Metro Ops,54.5738677151,,,active,,BusCoachTramOnStreetPoint,,
700000001850,Lyric,333895,371839,-5.93013446,Belfast Metro Ops,54.57708889,,,active,,BusCoachTramOnStreetPoint,,
700000001851,Queen's PEC,334041,372296,-5.9276773982,Belfast Metro Ops,54.5811505419,,,active,,BusCoachTramOnStreetPoint,,
700000001852,Collingwood Avenue,334254,372493,-5.9242955716,Belfast Metro Ops,54.5828626123,,,active,,BusCoachTramOnStreetPoint,,
700000001853,Dunnes,334255,372365,-5.9243385479,Belfast Metro Ops,54.5817132706,,,active,,BusCoachTramOnStreetPoint,,
700000001854,Agra Street,334130,372253,-5.9263215181,Belfast Metro Ops,54.5807409554,,,active,,BusCoachTramOnStreetPoint,,
700000001855,Sunnyside Street,334069,371859,-5.9274438351,Belfast Metro Ops,54.5772201004,,,active,,BusCoachTramOnStreetPoint,,
700000001856,The Terrace,333917,371607,-5.9299074687,Belfast Metro Ops,54.5749980631,,,active,,BusCoachTramOnStreetPoint,,
700000001857,Wellington Square,334188,371158,-5.9259245588,Belfast Metro Ops,54.5708955788,,,active,,BusCoachTramOnStreetPoint,,
700000001858,Annadale Allotments,334494,370931,-5.9213002782,Belfast Metro Ops,54.5687766079,,,active,,BusCoachTramOnStreetPoint,,
700000001859,Annadale Bowling Green,334721,370848,-5.9178310759,Belfast Metro Ops,54.5679711868,,,active,,BusCoachTramOnStreetPoint,,
700000001860,Glenmachan Street,332044,372816,-5.9583079389,Belfast Metro Ops,54.5863434784,,,active,,BusCoachTramOnStreetPoint,,
700000001861,Hurst's,331818,372442,-5.9619689315,Belfast Metro Ops,54.5830448391,,,active,,BusCoachTramOnStreetPoint,,
700000001862,Boucher Retail Park,331539,372029,-5.9664658729,Belfast Metro Ops,54.579409734,,,active,,BusCoachTramOnStreetPoint,,
700000001863,Boucher Place,331575,371824,-5.9660011975,Belfast Metro Ops,54.5775600142,,,active,,BusCoachTramOnStreetPoint,,
700000001864,Boucher Place,331570,371814,-5.9660829397,Belfast Metro Ops,54.5774715393,,,active,,BusCoachTramOnStreetPoint,,
700000001865,Boucher Retail Park,331540,372061,-5.9664361081,Belfast Metro Ops,54.5796967511,,,active,,BusCoachTramOnStreetPoint,,
700000001866,Hurst's,331850,372441,-5.961474788,Belfast Metro Ops,54.5830275296,,,active,,BusCoachTramOnStreetPoint,,
700000001867,Village Square,326395,369012,-6.0472633127,Belfast Metro Ops,54.5536336588,,,active,,BusCoachTramOnStreetPoint,,
700000001868,Village Square,326398,369026,-6.0472109693,Belfast Metro Ops,54.553758601,,,active,,BusCoachTramOnStreetPoint,,
700000001869,Cronstown Cottage Park 2,350549,375011,-5.6711782499,Newtownards,54.6008859452,,,active,,BusCoachTramOnStreetPoint,,
700000001870,Lagmore View,326757,369364,-6.0415205326,Belfast Metro Ops,54.5567034615,,,active,,BusCoachTramOnStreetPoint,,
700000001871,Lagmore View,326764,369366,-6.0414115444,Belfast Metro Ops,54.5567196663,,,active,,BusCoachTramOnStreetPoint,,
700000001872,Donegall Square South,333899,373949,-5.92910847,Belfast Metro Ops,54.59602836,,,active,,BusCoachTramOnStreetPoint,,
700000001873,Market Square North,326216,366923,-6.050918033,Lisburn,54.5349236025,,,active,,BusCoachTramOnStreetPoint,,
700000001874,Castle Gardens,326980,364445,-6.0401935193,Lisburn,54.5124855152,,,active,,BusCoachTramOnStreetPoint,,
700000001875,Park Gates,327217,364863,-6.0363565355,Lisburn,54.5161789306,,,active,,BusCoachTramOnStreetPoint,,
700000001876,Savilles,327443,365224,-6.03271322,Lisburn,54.5193632412,,,active,,BusCoachTramOnStreetPoint,,
700000001877,Hilden,327604,365605,-6.0300638841,Lisburn,54.5227433418,,,active,,BusCoachTramOnStreetPoint,,
700000001878,C,327543,366211,-6.0307434582,Lisburn,54.5281992457,,,active,,BusCoachTramOnStreetPoint,,
700000001879,Robbie Cahoons,327610,366559,-6.02955874,Lisburn,54.5313066797,,,active,,BusCoachTramOnStreetPoint,,
700000001880,Mosside,327876,367291,-6.0251351368,Lisburn,54.537811439,,,active,,BusCoachTramOnStreetPoint,,
700000001881,Killeaton,328064,367529,-6.022129155,Lisburn,54.5399007102,,,active,,BusCoachTramOnStreetPoint,,
700000001882,Derriaghy,328295,367799,-6.0184449765,Lisburn,54.5422663137,,,active,,BusCoachTramOnStreetPoint,,
700000001883,Derriaghy,328251,367731,-6.0191473375,Lisburn,54.5416698139,,,active,,BusCoachTramOnStreetPoint,,
700000001884,Killeaton,328049,367490,-6.0223691142,Lisburn,54.5395592562,,,active,,BusCoachTramOnStreetPoint,,
700000001885,Mosside,327884,367269,-6.025020651,Lisburn,54.5376192698,,,active,,BusCoachTramOnStreetPoint,,
700000001886,Bells Lane,327625,366660,-6.0292794232,Lisburn,54.5322139121,,,active,,BusCoachTramOnStreetPoint,,
700000001887,Lambeg,327564,366057,-6.0304796028,Lisburn,54.5268133444,,,active,,BusCoachTramOnStreetPoint,,
700000001888,Hilden,327631,365510,-6.02967397,Lisburn,54.52188876,,,active,,BusCoachTramOnStreetPoint,,
700000001889,Racquets Club,327303,365049,-6.0349371366,Lisburn,54.5178284926,,,active,,BusCoachTramOnStreetPoint,,
700000001890,Park Gates,327233,364808,-6.0361295946,Lisburn,54.5156881741,,,active,,BusCoachTramOnStreetPoint,,
700000001891,Wallace Avenue,326790,364487,-6.0431072105,Lisburn,54.5129100795,,,active,,BusCoachTramOnStreetPoint,,
700000001892,Market Square,326728,364267,-6.0441571421,Lisburn,54.5109580365,,,active,,BusCoachTramOnStreetPoint,,
700000001896,Queens Road,327160,364376,-6.0374458129,Lisburn,54.5118209831,,,active,,BusCoachTramOnStreetPoint,,
700000001897,Elmwood Park,327168,365081,-6.0370187895,Lisburn,54.5181483878,,,active,,BusCoachTramOnStreetPoint,,
700000001898,Dalboyne,327123,365300,-6.0376189427,Lisburn,54.5201258172,,,active,,BusCoachTramOnStreetPoint,,
700000001899,Skyline Drive,326921,365799,-6.040521844,Lisburn,54.5246563453,,,active,,BusCoachTramOnStreetPoint,,
700000001900,Kirkwoods Road,326797,366185,-6.0422610892,Lisburn,54.5281560866,,,active,,BusCoachTramOnStreetPoint,,
700000001901,Derryvogie,326820,366568,-6.0417502434,Lisburn,54.5315855971,,,active,,BusCoachTramOnStreetPoint,,
700000001902,Moss Road,326825,367024,-6.0414674499,Lisburn,54.5356841257,,,active,,BusCoachTramOnStreetPoint,,
700000001903,Milltown,326982,367775,-6.0387297091,Lisburn,54.5423813497,,,active,,BusCoachTramOnStreetPoint,,
700000001904,Chestnut Hill,327180,367813,-6.0356559336,Lisburn,54.5426728853,,,active,,BusCoachTramOnStreetPoint,,
700000001905,The Cutts,327580,367926,-6.029430478,Lisburn,54.5435868933,,,active,,BusCoachTramOnStreetPoint,,
700000001906,The Cutts,327655,368045,-6.0282208181,Lisburn,54.5446363742,,,active,,BusCoachTramOnStreetPoint,,
700000001907,Milltown,327003,367776,-6.0383945092,Lisburn,54.5423881325,,,active,,BusCoachTramOnStreetPoint,,
700000001908,Moss Road,326860,367054,-6.0409113698,Lisburn,54.5359390028,,,active,,BusCoachTramOnStreetPoint,,
700000001909,Derryvoglie,326830,366601,-6.0415757091,Lisburn,54.5318847511,,,active,,BusCoachTramOnStreetPoint,,
700000001910,Oakridge,326856,366422,-6.0412560939,Lisburn,54.530267962,,,active,,BusCoachTramOnStreetPoint,,
700000001911,Kirkwoods Road,326835,366071,-6.041722089,Lisburn,54.5271207492,,,active,,BusCoachTramOnStreetPoint,,
700000001912,Skyline Drive,326924,365827,-6.0404585671,Lisburn,54.5249131852,,,active,,BusCoachTramOnStreetPoint,,
700000001913,Harmony Hill,327128,365460,-6.0374682196,Lisburn,54.5215647232,,,active,,BusCoachTramOnStreetPoint,,
700000001914,Garvey Court,327194,365023,-6.0366353774,Lisburn,54.5176287663,,,active,,BusCoachTramOnStreetPoint,,
700000001916,Linenhall Street,326866,364160,-6.042074957,Lisburn,54.5099553125,,,active,,BusCoachTramOnStreetPoint,,
